,inscricao,ano,municipio_residencia,uf_residencia,idade,sexo,estado_civil,raca,gestante,municipio_prova,uf_prova,nota_ciencias_da_naturaza,nota_ciencias_humanas,nota_linguagens_e_codigos,nota_matematica,nota_redacao,questionario_pai,questionario_mae
8790,99aea085cfcf224952014501b91542e3db4db552,2016,Brasília,DF,25,M,Solteiro(a),Branca,Não,Brasília,DF,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8791,aa95cdb6fef478496bc6dd285b79398ac5ffc715,2016,Paraipaba,CE,16,F,Não informado,Parda,Não,Paraipaba,CE,530.8,570.5,562.5,498.9,620.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
8792,3fd113262808c1e8031bd96e6e1702d76b8dedc0,2016,Jundiaí,SP,18,F,Não informado,Branca,Não,Jundiaí,SP,515.3,624.9,614.4,600.6,640.0,Completou a Pós-graduação.,"Completou a Faculdade, mas não completou a Pós-graduação."
8793,7d9ce294c0332693dc4fce6bb82fbc1ec6a956a0,2016,São Paulo,SP,22,F,Não informado,Parda,Não,São Paulo,SP,422.6,529.4,525.1,402.0,680.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8794,dd53e251cc1e7d4ebe38260b09068dc14a26af4a,2016,Ouro Preto,MG,19,F,Não informado,Indígina,Não,Ouro Preto,MG,453.3,504.2,490.6,391.2,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8795,b6604cf1a560a4f1abaa4602bd6ee232f43740c8,2016,Fortaleza,CE,16,M,Não informado,Parda,Não,Fortaleza,CE,460.3,490.5,388.5,416.3,420.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
8796,531291787cb55b14a746f2d8fb0588e0a0dac4d3,2016,Volta Redonda,RJ,17,M,Não informado,Branca,Não,Volta Redonda,RJ,615.3,547.5,563.8,581.5,740.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade."
8797,258c45dc65d5fd5fdc807acde517340f605454fc,2016,Várzea Grande,MT,20,F,Não informado,Branca,Não,Várzea Grande,MT,495.6,559.0,548.7,429.0,620.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
8798,132748f1b38de1a1865574cb317c6bafd9836801,2016,Goiânia,GO,18,F,Não informado,Branca,Não,Goiânia,GO,616.2,694.3,616.1,631.6,780.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade."
8799,275ebe0fb015afafd47e819370ab974cd0c656e3,2016,Barcarena,PA,50,F,Solteiro(a),Parda,Não,Barcarena,PA,470.3,499.5,466.0,379.1,340.0,Nunca estudou,Não completou a 4ª série/5º ano do Ensino Fundamental.
8800,4b8d355b95efe38dfdc93ff2bf0e67010b2144f5,2016,Porto Velho,RO,22,M,Não informado,Parda,Não,Porto Velho,RO,573.5,612.9,549.8,664.4,480.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
8801,a93d32b77ff09a97d347e013e6e80b6f8adfd3e9,2016,Anísio de Abreu,PI,21,M,Não informado,Parda,Não,São Raimundo Nonato,PI,369.7,505.5,405.9,524.2,240.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
8802,e452f4916327e04b37fd091705681e811ab4c207,2016,São Luís,MA,19,F,Não informado,Parda,Não,São Luís,MA,457.1,497.2,558.2,436.3,560.0,Não sei.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8803,9f424479f46e19ea4a9ca1a9e757d23e40b90cf2,2016,Missal,PR,15,F,Não informado,Branca,Não,Medianeira,PR,495.1,570.7,519.7,507.4,580.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
8804,69cfe5fbca6acc7cd3fe66ac721f86fa948dbd64,2016,Salvador,BA,17,F,Não informado,Preta,Não,Salvador,BA,597.2,503.7,529.9,497.5,640.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.
8805,2ffc6283c89b53bd38f65577d307f029adb284c4,2016,Guarapari,ES,16,F,Não informado,Branca,Não,Guarapari,ES,410.4,540.3,541.7,393.4,500.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8806,5d1b77eae2d8355a30e0f1e237065e6a75293e50,2016,Uberaba,MG,47,F,Solteiro(a),Parda,Não,Uberaba,MG,0.0,0.0,0.0,0.0,0.0,Nunca estudou,Nunca estudou
8807,e5cde5715eb5775d514c96c8c5d6550effc6e9a0,2016,Campo Grande,MS,17,F,Não informado,Parda,Não,Campo Grande,MS,427.0,554.4,458.3,426.2,440.0,Completou a Pós-graduação.,Completou a Pós-graduação.
8808,c3c577fc27f99ded778c76ee3f0c6da22c74c957,2016,Belém,PA,31,F,Não informado,Parda,Não,Belém,PA,417.2,530.0,495.6,552.5,440.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
8809,d9c9f0bdd358760ba00a7a3b4deb25b74483501b,2016,Franca,SP,23,F,Não informado,Branca,Não,Franca,SP,549.1,571.4,597.7,660.4,580.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
8810,5c497154b75e1d69182b60a45cba74c21a665f45,2016,Guanambi,BA,22,F,Não informado,Preta,Não,Guanambi,BA,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8811,436f10e2dc474d2a0e0a19e96fb99ca018d8b2ca,2016,Canindé de São Francisco,SE,16,F,Não informado,Parda,Não,Canindé de São Francisco,SE,523.5,539.7,492.4,499.7,520.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou a Faculdade, mas não completou a Pós-graduação."
8812,d14f39876e3987fa402c05d6e20ba6ee8d34036d,2016,Assis,SP,17,F,Não informado,Branca,Não,Assis,SP,396.1,512.4,437.8,413.8,500.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a Faculdade, mas não completou a Pós-graduação."
8813,6a96c71f87f880f0133966c231a6f225a3e210a5,2016,Garopaba,SC,18,M,Não informado,Branca,Não,Garopaba,SC,438.5,549.0,502.3,503.7,500.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
8814,5b3d8ba2e4b16a676e09f9e5bfb8fb8609038ab2,2016,Potengi,CE,19,F,Não informado,Parda,Não,Araripe,CE,0.0,0.0,0.0,0.0,0.0,Não sei.,Não sei.
8815,2450dd9752545cbf1c13727ee094ce24e50ff8a7,2016,Tanque d'Arca,AL,29,M,Não informado,Preta,Não,Palmeira dos Índios,AL,582.2,601.4,609.5,655.0,600.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Completou a Pós-graduação.
8816,9f053f612cf4974e5b555ed5bf0c33c913d43e2e,2016,Brasília,DF,24,F,Solteiro(a),Parda,Não,Fortaleza,CE,476.0,588.2,540.6,343.6,560.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8817,bb5ec819dcf206bf91a5497dfae1df6c16c91c7f,2016,Contagem,MG,23,M,Não informado,Preta,Não,Contagem,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8818,3d10afd850ae9787f58d53d0e7e9b40f39a598b6,2016,São Luís,MA,29,F,Não informado,Parda,Não,São Luís,MA,500.3,512.8,538.9,344.4,520.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
8819,51d621be419f61a239ae609f0517e3d82a6e0086,2016,Quiterianópolis,CE,17,F,Não informado,Branca,Não,Quiterianópolis,CE,414.0,412.7,486.8,455.7,560.0,Não sei.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
8820,0580402afe7c7c6a7dbab746253d2e80af1c9634,2016,Ipatinga,MG,28,F,Não informado,Amarela,Não,Ipatinga,MG,461.9,549.1,485.2,463.0,500.0,Não sei.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8821,3b21c697142812453270cd4884aa239c7c315a15,2016,São João dos Patos,MA,17,M,Não informado,Preta,Não,São João dos Patos,MA,425.7,492.3,517.7,373.6,580.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
8822,b2086ee1c703935b11d89a6535ecaa1a1e4074be,2016,Porto Alegre,RS,18,F,Não informado,Preta,Não,Porto Alegre,RS,384.4,438.2,477.2,378.3,460.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
8823,5cd99beda15d2125014219b54490471608bcc818,2016,Embu das Artes,SP,17,F,Não informado,Parda,Não,Embu das Artes,SP,417.5,581.6,558.7,395.3,640.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Não completou a 4ª série/5º ano do Ensino Fundamental.
8824,86dd21c7b7a0f616e0b93617450d1b36668ef875,2016,Jaguaretama,CE,21,M,Não informado,Parda,Não,Jaguaretama,CE,395.4,404.5,402.4,454.7,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8825,bbd2c725a21ae97b2a42abb3252182a9193b5b42,2016,Maceió,AL,21,F,Não informado,Parda,Não,Maceió,AL,402.4,522.9,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
8826,2aef48d17f2852906d94115de39ac59cde742d44,2016,Belo Horizonte,MG,24,F,Não informado,Preta,Não,Belo Horizonte,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8827,f2fac50eb8288895a0918a471045ba2a9f0e2832,2016,Porto Alegre,RS,27,F,Não informado,Branca,Não,Porto Alegre,RS,374.2,491.1,481.4,466.0,500.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
8828,d7342657d9aa9bf6ff5b84986225b317d0793649,2016,São Gabriel,RS,23,F,Não informado,Parda,Não,São Gabriel,RS,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8829,183a2af96a0f32e1a448725b491da2eeb0761881,2016,Campo Grande,MS,17,M,Não informado,Preta,Não,Campo Grande,MS,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8830,3d1a0e2abbca5cf095a67531d48a8826be6d8237,2016,Juiz de Fora,MG,18,F,Não informado,Branca,Não,Juiz de Fora,MG,604.9,610.1,549.5,553.7,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a Faculdade, mas não completou a Pós-graduação."
8831,bc88a8638eeff0aa84e2fe7350396e0c74825fd8,2016,Juazeiro do Norte,CE,17,M,Não informado,Parda,Não,Juazeiro do Norte,CE,410.3,539.8,525.1,431.8,600.0,Nunca estudou,Não completou a 4ª série/5º ano do Ensino Fundamental.
8832,70fab85d1162384377e09da686f39162bd41bb55,2016,Nova Ipixuna,PA,27,F,Não informado,Parda,Não,Marabá,PA,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8833,7a34fb83f0815e470cd6abb21d335090b19f36ef,2016,Pelotas,RS,19,F,Não informado,Preta,Não,Pelotas,RS,384.2,512.8,376.4,402.8,600.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8834,1e883cbd754bf081855e20ab72f22ee492338dc5,2016,Paço do Lumiar,MA,18,M,Não informado,Parda,Não,Paço do Lumiar,MA,457.3,454.7,365.9,395.7,340.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
8835,b4824c81c86a60b2f7468126fa3875d8631a1016,2016,Goianésia,GO,17,F,Não informado,Parda,Não,Goianésia,GO,480.1,531.5,501.4,376.5,440.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8836,57252346430bbb581452d51172663ea4942021c9,2016,Mongaguá,SP,16,F,Não informado,Branca,Não,Mongaguá,SP,544.6,544.4,563.2,652.5,500.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
8837,1db7ddcd6fe0c8c3e43d7a9bee2b97bed9f298a7,2016,Almirante Tamandaré,PR,39,F,Casado(a)/Mora com companheiro(a),Branca,Não,Almirante Tamandaré,PR,417.7,594.2,525.5,485.9,280.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8838,0dd614a6c9b7f3dfe4f90761127f4cdd8c1b3443,2016,Boa Vista,RR,37,M,Não informado,Preta,Não,Boa Vista,RR,402.4,437.7,403.1,452.5,620.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
8839,ccc796c531b54c4b1526285d21cc7ddef5452e45,2016,Sorocaba,SP,20,F,Não informado,Branca,Não,Sorocaba,SP,420.1,536.9,554.4,440.8,500.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8840,bd3e59f1e52d1d7ac42e2c68b10ce8c263baac67,2016,São João de Meriti,RJ,20,F,Não informado,Preta,Não,São João de Meriti,RJ,415.0,521.3,472.3,403.9,520.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
8841,3dc9507e8dcf4c031c3341fff92d005e0ab0b9ab,2016,Manaus,AM,18,M,Não informado,Parda,Não,Manaus,AM,371.6,473.5,485.5,396.0,360.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
8842,6b7737f0267ba2655a63cd4a45faef74bb7ac3c0,2016,Belford Roxo,RJ,20,F,Não informado,Preta,Não,Belford Roxo,RJ,614.9,652.5,633.9,663.0,720.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.
8843,344b4134ecb6de51fcd43f04af1a2b2d21fce3e0,2016,Varginha,MG,17,F,Não informado,Branca,Não,Varginha,MG,414.4,532.4,582.6,546.3,540.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
8844,b7c58d2284e8fc3ab563c6c5d25cda502c855797,2016,Curitiba,PR,32,M,Não informado,Branca,Não,Curitiba,PR,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8845,d672597718673e9838bd483bec53595f05fdece4,2016,Corumbá,MS,44,F,Não informado,Parda,Não,Corumbá,MS,0.0,0.0,0.0,0.0,0.0,Nunca estudou,Nunca estudou
8846,764f8c7bd66c7a96e6ada4d4a14a763e96527b45,2016,Sinop,MT,20,F,Não informado,Parda,Não,Sinop,MT,433.5,533.7,542.8,553.3,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a Faculdade, mas não completou a Pós-graduação."
8847,bfc15691afd28134d08087602d3f2114f2e36c79,2016,Terra Nova,PE,19,F,Não informado,Parda,Não,Salgueiro,PE,424.5,604.4,508.7,412.2,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
8848,55013514dda015f46223290136eed964c99e1151,2016,São Simão,GO,20,M,Não informado,Parda,Não,Quirinópolis,GO,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",Completou a Pós-graduação.
8849,736663c39c2ba22438eaaff7d5290616bf7a2b96,2016,São Gonçalo,RJ,20,F,Não informado,Parda,Não,São Gonçalo,RJ,0.0,0.0,0.0,0.0,0.0,Não sei.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8850,29497ebfd440e04514dd563188431883e483dae5,2016,Salvador,BA,19,F,Não informado,Parda,Não,Salvador,BA,449.1,496.0,490.2,482.1,540.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8851,d04dd50ee594209853122631060f2255c1e15419,2016,Canindé,CE,20,M,Não informado,Preta,Não,Canindé,CE,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
8852,51da9a8817309cb6872fb9abe61c261f6f35e83f,2016,Montes Claros,MG,30,F,Não informado,Parda,Não,Montes Claros,MG,0.0,0.0,0.0,0.0,0.0,Não sei.,"Completou o Ensino Médio, mas não completou a Faculdade."
8853,d4dcbc78b504a084e41f9d6629b34a09a5adf8ee,2016,Fortaleza,CE,18,F,Não informado,Parda,Não,Fortaleza,CE,498.9,521.5,489.0,452.1,500.0,Não sei.,Nunca estudou
8854,9ae020d9bf34ad41d22913f4ba15dac58878d39b,2016,Fortaleza,CE,17,F,Não informado,Parda,Não,Fortaleza,CE,500.5,581.4,599.5,583.9,640.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
8855,d7f4b7f97933dedb743acd107ba223e0143590c6,2016,Manaus,AM,22,F,Não informado,Parda,Sim,Manaus,AM,395.5,425.9,0.0,0.0,0.0,Nunca estudou,Nunca estudou
8856,566c0cd294eaef6c6c60b864aa02259c796e2b4a,2016,Jaraguá do Sul,SC,17,F,Não informado,Parda,Não,Jaraguá do Sul,SC,446.6,594.4,581.5,391.2,600.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
8857,cf74721d4f6d4605011e4b7168d535a7bdcefdf4,2016,Gravatá,PE,18,F,Não informado,Branca,Não,Gravatá,PE,412.4,465.2,427.0,447.6,440.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
8858,f8d8c815828eaed4268e36ad1113d5ad6c05c2b8,2016,São Paulo,SP,19,F,Não informado,Branca,Não,São Paulo,SP,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não sei.
8859,f71613c29c37bd2b6ef8c309f69516855b43a10e,2016,Ilhéus,BA,23,F,Solteiro(a),Parda,Não,Ilhéus,BA,400.1,540.1,533.2,638.0,440.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Nunca estudou
8860,1064175ed9b8476eb4dc8023330502ef34280093,2016,São Félix do Araguaia,MT,15,F,Não informado,Parda,Não,São Félix do Araguaia,MT,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",Não completou a 4ª série/5º ano do Ensino Fundamental.
8861,259dee1d3671f21dde11efc4f9fcb53849694002,2016,São Miguel dos Campos,AL,38,F,Solteiro(a),Parda,Não,São Miguel dos Campos,AL,389.5,396.6,437.9,493.4,400.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8862,8bf2966406a77ed1429c0ba4af28e5b1b6f7d881,2016,Santaluz,BA,20,F,Não informado,Preta,Não,Senhor do Bonfim,BA,412.7,468.4,458.0,435.7,740.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
8863,66a6ad9d38ec3d46b9ca28c8267cadabbbfa5439,2016,Manaus,AM,42,M,Solteiro(a),Parda,Não,Manaus,AM,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
8864,640578b1915ed21047558f376bdb80057bc166c5,2016,Fortaleza,CE,17,F,Não informado,Parda,Não,Fortaleza,CE,492.4,539.1,536.4,419.4,480.0,Nunca estudou,Não completou a 4ª série/5º ano do Ensino Fundamental.
8865,3535092616f4470fa978c9c4855a7b5fe2e965ac,2016,Cacoal,RO,17,F,Não informado,Parda,Não,Cacoal,RO,570.9,600.6,571.9,443.6,520.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
